GDC_Aliquot	proj	mean_CN
618bed6a-3851-46a5-8149-ed0d6fb603ab	GBM	4.05228083121292
618cc414-7e4d-4840-8a68-191713302540	LGG	3.84073156808423
61931348-d700-4779-81e7-d78d3354bd57	GBM	2.01978923520444
61a71ac8-5aad-4b2d-b931-57d347210540	BRCA	2.18095087475995
61a93ace-fc9c-44c5-a6fd-341bbc767f25	OV	3.05214968061673
61b1865e-ba3a-4973-99f1-33d6bf4e6bd8	ESCA	1.70285305422853
61bbca41-3246-461a-9243-b85a785ba484	KIRC	2.0011116181498
61bddb00-46f8-448b-9767-65d032b3fa3d	LUSC	5.27433364689957
61c2ac34-a4ce-4d9d-afac-a6f7571fe062	LIHC	2.29101006443651
61c824af-6ea9-4387-983b-98a5d9b7e4c6	LUSC	3.02299339145682
61c8ed3e-ce75-4c23-849c-61aab9e5f9fb	KIRP	2.04886095151149
61ce6880-449e-4705-9a3b-a51ee116e5a8	PRAD	2.11930124768381
61d411e6-a7d9-4bab-9cfc-3c76cb203ef9	LGG	2.04748435085818
61e9dfe5-0e48-498b-ab8d-075ed75a8bdc	OV	3.80989583005848
61f0069a-e832-442a-aa11-0e06d7474da8	UCEC	3.53325387916308
61f35d69-6a0c-4df6-b873-56c194f77c90	UVM	3.84863793216158
61f44092-3ada-4ed5-a8b1-201eebd8d636	LUSC	2.23410989618259
61ffb5f7-0621-4023-88c9-3d876589a67f	UCS	1.92371639960079
6208236c-77ec-46ff-a64d-e66ad80ec537	COAD	1.98354839791868
620b4219-46a3-4bb9-a0f3-cb556d0625d2	STAD	2.68072345558646
620d61a5-531b-4d11-b5c7-1bfdea480f5b	COAD	2.78073865453254
6217eb8d-0841-471a-aaba-b21023267625	BRCA	1.85441886849902
621f23f6-587f-4b2e-8dce-e4a9a3b01434	BLCA	3.08699129971618
621f67e0-e8a5-4f5b-af08-8abeb5f95d28	UCEC	4.37289195043326
6221f254-d2b8-45de-be2a-5e3672214fe5	BLCA	2.06519790465177
62354375-28c5-414a-a5f9-663c8417d94e	LUSC	3.72706448960322
6236fcb5-2ecf-436c-9014-666a327ec5dc	GBM	3.45407262110884
623d7013-3db4-4522-b4cd-1c0b9a363d4a	BLCA	5.15735079709192
623fa1f7-059e-4b8a-ba63-5b55b0086bed	GBM	3.65426436570934
62420f95-2d36-4831-8681-44ca2eb6c90e	LAML	2.02462028837122
62464342-f170-42a1-bfc4-659b987445cf	BLCA	1.71086959598632
624902a0-f771-4daa-9598-ec7e5cfcc7bd	LUAD	2.01444209765894
624e9a2a-d514-4cba-8fb9-adabdd7e268c	BLCA	4.67470925618046
62528032-c664-4ec4-a5ef-a53685ccac13	TGCT	5.55081303892938
6252dc79-abd5-4313-8d01-7f2b3e0cfbd9	DLBC	2.05940451525856
62596f20-ee74-47f8-bee7-d116955b9291	THCA	2.00133413120655
625f78c1-6dd9-4975-8d17-d30b6c55b9eb	CESC	3.08312534048065
626182cd-98a8-4fd1-952d-ee1fdd2ba7a3	HNSC	1.96912774083281
62697fda-9e9d-4dc4-b379-3cc20f136112	READ	2.43214221274727
627518e7-976e-4bf5-a532-01fdbf4c2236	LUSC	1.99992645517864
6275c0ff-efae-4d00-b3ae-123cbb90b4e2	BRCA	1.80632366159395
627c485c-59d9-4b5d-b459-c0fb0520cc54	GBM	3.95572041919033
62824466-7d1d-4fd5-a02b-e1a5d4f86f85	ESCA	3.74096507812572
628fabb9-7524-4902-aaea-5b4e13d6d3ce	LUSC	3.2733270093162
6294564c-d0e3-4274-a160-2d81096980f7	GBM	3.02140400606773
62a1222b-ff46-46d7-ae5b-7b42749244c7	KIRP	2.11157155980591
62a4ad97-9432-45d6-a81b-78d84d58fac6	CESC	2.15949738879566
62b607cb-63e1-4619-993e-94a5d696b1a7	BRCA	2.00112058568582
62b86d57-e565-4621-b026-d1bd564aa38e	CESC	2.0675267040201
62be26ab-c107-4497-a277-563dbece5e4c	LIHC	2.96855930576159
62d1504f-2b1f-488b-a7ba-76cf1d5f72d0	THYM	1.99895686871311
62d5b447-08a9-4d62-8ffe-12ddcc248e74	READ	3.33329026943362
62e462c2-6394-4a59-8814-236d0b0b6413	CESC	3.68935142779741
62e987e4-6b92-4f6a-8407-fad966128c27	LUAD	1.99109801157475
62eff908-e1cd-436f-89d7-ac4354b0e268	STAD	2.56801722530753
62f32fa7-690a-4896-980a-831208a3c6ae	BRCA	4.48812206147654
63084c38-59d8-4293-a2c5-7f135a195fee	UCS	1.997090795292
6311b4c7-cb03-4c2a-a3d0-039d362c4d4d	BRCA	1.89466899676624
63173448-88f9-4a94-9e57-299208d88307	STAD	3.59223197026725
631b1ce4-f71d-4016-a418-77ac807cea98	COAD	2.56943439652733
631c966e-5e26-4e3b-9a7f-61aa86c6fd9e	CESC	2.08328350439315
631dbac1-235a-423d-b657-3e930febb942	ESCA	2.08571726443931
631ea376-b095-43c1-a33e-18246e3bdc5c	PRAD	1.94453356727915
631fb5a3-e799-40eb-8484-0b70bbd58006	UCEC	3.89770392785861
632a72e1-4d18-4971-b3ff-ebde8a6e8db4	DLBC	3.90080684966817
633cfd88-83e0-44bf-af34-2a142cd748e0	BLCA	2.07021009203958
633d9407-4aa8-4ed3-868d-5b9f98307a76	KIRC	1.88919734513869
633da6d4-82e5-4609-bdf9-5b6555382e5d	THCA	2.00040734448365
6347a231-5d7d-4499-8366-d5e172026154	CESC	3.89069397489127
634b12f9-51f3-4c06-bbf5-162c2519e33a	CHOL	2.20545173815758
634da42b-ae78-42e0-8115-37a735e4e057	OV	3.47434266688153
635288ea-41cf-4d68-9295-19044e6c8fda	BRCA	4.17046122936252
6354ebfa-6f94-4ead-8e08-e90818c1d2a9	PRAD	2.31049545193508
63596b1f-c508-4586-8189-d7427c3b6c7d	KIRP	3.3627863377473
6362f529-f8c9-48b3-92a2-f00a7a4af84a	COAD	1.99738273666635
63635c91-4b65-4e7a-9468-51f15ceec4e7	ESCA	1.79502004443221
636392f9-f9bc-46e3-b42b-e047acee374c	STAD	2.30852547518212
637af986-3c73-4b1a-927a-d0c6ed7acf56	OV	3.13183913956892
6380fdfc-a71e-486a-9024-f06e81240f17	CESC	2.07733752260379
63880bb5-7f45-406a-b23c-c155fb685a3b	THCA	1.97485044832772
6388cc3c-4143-4f0f-95cb-534c5247c5e6	COAD	3.71006747268626
638b9c70-5d4d-43c9-b992-31d75038cda4	TGCT	3.71075444268541
639a9665-d2e6-4c11-aee8-d99b72515bc9	GBM	2.02471912703189
63abb09b-d5e0-40c5-887a-b6582c11a8c3	STAD	1.7896690536663
63b02a42-e7db-440c-bb1b-87968664c956	HNSC	1.96167129610313
63b261f9-9db5-4ad5-93a0-ce1050df4a1b	BLCA	3.67029261548112
63b975f5-48ad-42ca-b3e8-16c63c7cbcaa	OV	1.88591994113173
63ccf35d-d7cb-4fed-8bad-9035cc35a200	KIRC	2.01000786609024
63d1bc2f-c070-4f9e-aa4b-10aaf00f9331	HNSC	2.00056051955015
63e62204-8712-4884-be7a-7aa6acc6d54a	BLCA	3.84089366056313
63ea056f-0145-48eb-8c8a-2409941139c8	LUAD	1.91457439639782
63eb62f1-969d-49a9-963a-af10e9e878cf	OV	3.25219144633175
63eb9a48-14dd-45be-818e-e88ecd813ebd	GBM	1.95775146343276
63eeed5c-ee46-43e0-8886-3ad9b50634e3	BRCA	3.77498098512433
63fc25b6-32a5-4e5d-a086-639f94dfef34	STAD	2.7527456992503
640c682c-2f19-4307-853f-1ea70c3f55a1	LUAD	3.2541852985456
641a04cd-1562-4666-9e3d-6840a503423d	ESCA	5.21492961201107
6434448d-2105-4810-8a1f-66832a3b5f17	BLCA	3.35698196567001
6439c04b-4a11-46e0-8f62-3ec445fd62e4	BLCA	4.97375920935444
643bcd2e-3b7a-4834-9050-bfc9bf6f2fcb	OV	3.74120180816317
643d3847-9b4e-44c3-ae8e-965a14b19a55	BRCA	2.00168481918375
644240ec-e346-4391-be88-1b3f4ef12b7f	PAAD	3.53873672092997
64453615-0f14-43c3-a915-5e6be2326bd2	LAML	2.00049481591716
644ce6b1-1823-4eb8-bc5d-029b3f51fe2f	OV	3.56897751201728
644ff01b-3a8f-4c74-9393-6dd5c86e45d1	BLCA	1.87239287530229
64570286-bb26-4e03-93ec-825ab829f1d1	COAD	1.99995209176703
64573c1d-c2ff-4490-b7b6-b4b587b47ccb	BRCA	2.52659655173667
64608cec-e4ab-4a47-baae-9a685e79448c	TGCT	3.28251819149737
6461fd2a-bac6-4f88-9c54-7d778c21f7ee	THCA	2.04767350458663
646a5d15-e48b-4183-b437-98280a5821c3	BRCA	2.05116209104998
646e0f8a-86ba-4ce4-bcf2-67e71a041e94	LUAD	2.02093239669086
647c33ff-55fa-43b7-91ef-eb63ab47a549	BRCA	3.99818866559177
647c4fab-16bf-4930-ab33-ee2a7d829efa	BLCA	3.69869215613841
648392a5-a0e0-4280-a87d-3a018a6b10bf	LGG	2.09207306235184
64923179-e258-493b-aee7-4810190b4aaa	PRAD	1.99101877463966
6496c8ff-9ec0-4899-bbc2-09b1ddb27acd	KIRP	2.24768080817412
6498ff1f-a127-4922-80f6-0cb6fde78a29	MESO	1.95350436066415
64a77049-5d0c-4cc6-ba17-014e39eb7711	BRCA	1.95568653686283
64b04b10-2a58-4c0f-bbf5-42f8ccde6984	STAD	2.12811948847344
64b4d761-ab22-4d4e-bbef-015f620250d9	UCS	2.95208740498959
64b67047-70c3-48e6-9c9e-1d29450dba18	BLCA	3.27281070265886
64c09c4a-41e3-423e-a630-002adda93110	READ	3.91748328959857
64c27286-32e1-46be-a74e-b903dc9ba747	LIHC	2.06048238619219
64c2c16d-d7d2-4f45-b6f7-4e4bbdf8adc0	PAAD	1.63072710946288
64c61d5d-6be8-48e4-a111-3eb9a72f9efc	BRCA	4.12922199853071
64cc469d-eaf1-4a4e-853e-612c931c28b6	BRCA	3.19371359774556
64cc4c4d-01d2-4fde-8f6f-16c368073b85	GBM	2.01884310942745
64d868e9-c6ef-435c-b16b-e985a9bb12e1	PRAD	1.99853181788876
64dd2d08-6ad4-43ed-a341-8506012a06ed	MESO	2.0003848433042
64df4163-1a5d-4ddb-a42a-5f4e262df1b6	UCS	2.73171263762902
64e2ab05-f92f-47e9-aa21-6fd496f130f6	LUAD	2.63352256299192
64eb6928-a008-4cf1-9dc9-b5b7825cbf6f	SARC	2.74393753865232
64f9f41e-43ea-4193-a30d-3dd6b7863800	OV	3.14882899327953
650035b5-2a2d-4c91-9c7b-b51c0920188f	LIHC	3.68930053695227
6502a04f-ecfa-4e38-b3fe-4dd1550520c2	GBM	4.02943369569996
65112812-773c-4bcc-b32d-fcef869d0e4f	BRCA	2.19251087212536
6512c7bb-985f-4c5f-87a8-78aea3c8de67	HNSC	4.71805397057009
6523148e-e218-40b8-9b3b-0278c9b971e8	ESCA	1.99940546477295
65261a78-78b6-4276-be43-f7e7ef91829d	BRCA	3.40617118395599
6527b4d3-3706-41e5-8106-55ed4981f593	BRCA	3.07806143802924
653456c5-7c1f-46b6-aee1-4213dc76c1db	GBM	2.01825931826082
6536c875-ba5a-4b13-bcc1-a9d5b24c26a0	PAAD	2.01136477590094
6537e021-1b03-4919-9b3f-73deb7a35f77	COAD	3.98941018668528
6538e964-78fb-45e9-b078-029ad2fa8fe9	TGCT	3.36912729076866
653bb923-9228-4fac-b24a-ed4615eac9a4	TGCT	2.8894117450063
653f25b8-b69c-4842-8a5f-44a9d7942afa	GBM	3.13694054208897
6550aeb9-d066-4dac-8677-57245cdfa92c	HNSC	2.10392942501389
655c6e8d-4972-44cb-84e1-60197b73fb58	OV	1.93589720846469
655ea425-64a1-45f9-bee4-576954ecf99a	LAML	2.00434400177201
65616c97-7140-44c9-a2df-0eef73386092	THCA	1.98817083492471
65703a47-3cd2-49cc-ba1d-e234467be7de	THCA	1.98662809518289
6570866d-4604-4a9d-a672-516cb1168f6c	BRCA	3.91042548617516
6576abba-416a-48a8-a3a9-ce781f77032b	HNSC	1.96621599064146
6577a0bd-6036-429a-9a37-4e739ed7e061	LGG	2.03392996781059
6577d73b-6226-4480-aa89-8f55237c84d1	GBM	2.07141275036697
657acb28-c8da-4e27-81d3-c3eeed18b758	THCA	1.9994354824686
658798bd-4410-4f62-8a5a-d187fc676fe5	LUSC	1.67609602807154
6588b3af-1812-4203-aa6d-55c73d05b9ee	BLCA	2.19322312176618
658fc2bb-618a-4d46-a205-d760f797f3a1	LIHC	1.86268004649872
6592905d-2b60-4612-b3a4-ce935577de7b	SARC	2.72498199716543
659ec8bb-1133-4d8e-a3eb-610baaa0cbad	GBM	2.08102147583313
65ab6f49-d2d2-458d-82a3-3798627c0221	MESO	1.92275205138542
65b89e38-194f-40b0-a078-94b754c6ad20	STAD	4.70471576355164
65ba21c9-2627-4bcb-b4c0-9d39ce80462f	UCEC	3.91034247029956
65bbac25-550d-4063-8d92-dd51f2829b29	UCEC	2.18007356291018
65d4fe2c-9ecd-4cdd-bddb-57234f1a274a	LAML	1.99943895068428
65d67596-ecf7-49e5-b9b7-309ed314ae46	KIRC	1.98722353860484
65d80d60-2ef1-41a8-b62a-3c35b7119dc6	READ	2.14110902568114
65ddb9ee-a8e6-4221-b42b-2dd8aa944778	THCA	2.0006633936185
65e4ea36-7008-435a-97d8-9c95b0292049	LUAD	5.07806808151338
65e93af7-f914-4fe6-bc55-1bd5fcfb5eb1	LUAD	3.91278909377132
65e9e7d4-38f5-4690-835d-298b81b5971d	UCEC	2.01077252811208
65efbede-5d9b-43e1-82e0-c6c1cb0d0cd6	HNSC	3.59893305890156
65f3c12a-268a-44a6-8899-3c0a0e67a334	GBM	2.0294978028397
65f5a96f-2870-44aa-a6b1-13a900a54e12	KIRP	2.19008532518419
65f76f36-5979-4d92-8129-76e9406aec1d	HNSC	1.95761026329373
65f86178-0888-48df-8272-26083aef50b9	LUSC	3.32842566114875
660000b5-6b18-4986-baee-44abbf179427	CESC	2.77639622931763
66037c67-bcdf-418b-9b5f-74d741c08120	ESCA	3.42385270472765
66102e52-fdfc-4e6c-8205-697f2a550ee0	STAD	3.73700905293171
6612f963-e83b-4745-91e0-a6a43b3281c0	LIHC	2.06392949005747
66145b48-c2a6-43da-a56f-2eeab2648b14	LUSC	1.78717398061123
6615aade-8a83-41d0-9bbe-abe03e30f260	STAD	4.30352179941984
661bdbef-082c-42b8-b9a2-0dda76101506	KIRC	1.93618068817656
661cc45f-8d26-4b57-a570-eadcf002806a	KIRP	3.16845604966901
661df309-688d-4557-97d6-edfe7d7441ae	UCEC	2.05257468389686
66235790-58a3-4c36-a147-1b9036d54ab5	UVM	2.03256152894105
6631aa60-6bc2-4604-98ab-0c7d5187fc7f	BRCA	3.55722965647032
6641592c-b8f4-4b3f-9864-e93babc9f612	LUSC	4.25547997777883
665122ab-75d7-48bc-9090-c8cde818775b	BLCA	1.88766379745212
6655a8af-6e09-4618-83a0-aa2db334795b	OV	1.90541666212912
665696b0-2e69-4075-9ba4-e067e4f8d064	STAD	1.98713365614767
666293a2-e6f7-4c1e-b299-de0fb8776c1b	OV	3.37245618377548
66665c22-d495-4ae1-a6fe-378d96c05c1a	BRCA	1.56949979442764
666a8f56-7f29-4dba-8bdf-f2fccbe78bbd	BRCA	3.89412838683655
666c158e-0a58-493a-8f2d-39f81778957f	BRCA	2.14950227590272
66724bdb-7ae3-45a9-bde2-de262771e336	KIRC	1.9079356202003
66750064-ac39-4363-b541-466261b79528	BLCA	2.68663273134705
667fdaaa-6e2d-452b-9915-54a19a10adef	THCA	2.00122291865403
668c25ce-be82-4a0e-9735-0d6ee8fd3248	GBM	3.19068360046207
668e4178-c124-44fd-9879-b1817b313fad	LGG	1.30446410540402
668efb1f-78db-483a-a6c2-92c06d34a407	HNSC	2.00264881296287
6696111b-ca51-4c58-806d-2d5faa3a9456	BRCA	1.97964190370039
6699ce92-3c1c-4d2b-9106-5f71ad55b73d	COAD	4.48682748000444
669db125-d541-470b-8d42-7bf84a85a0e5	UCEC	2.01222862659381
66a5f6f5-2f5c-4946-b62f-b9ecd17bbcd9	THCA	1.9991326513269
66a9728d-a990-484c-af03-6696a3b56be0	KIRC	1.93049367276932
66af2cc3-c7fe-4ee2-9ced-bab7d2f98752	UCS	3.30386251414968
66b51ec8-15d1-4d1e-9edf-28f2a6b037d9	BRCA	2.45400641706809
66b622a8-9efd-4953-a28b-efad389c784f	LUAD	3.8895414012262
66b6796c-a14a-4bef-ac6b-aee438e04563	BRCA	1.83775364054695
66b94e6b-91da-4dee-b93a-ca860ad00069	BLCA	3.55153672900249
66c6efd3-406c-4b96-ac62-b570d161c825	BRCA	3.56415694417513
66c84039-75c1-4322-9189-4e665dda9db0	BLCA	3.6079934431663
66ce7bbf-1056-41e4-afb5-2bd052df849e	OV	3.14021300686358
66d09ec6-b2a5-49ae-ad0c-ebf8a7e61112	OV	1.76431654376981
66d2352f-05fb-40e7-8915-04df2cf0d502	COAD	3.33255747105649
66d2434f-400e-4c47-ae49-2ee707905850	LIHC	2.1855332644425
66d6122e-bdc9-4085-88ae-a0fe5e1d8bd1	ESCA	1.80212935576734
66e3afd8-4b5c-41a2-a714-5b10444aaae7	UCEC	2.6850544688485
66e92798-ce96-4edf-b299-c0a85f937666	KICH	1.57635797713414
66ea150e-5a5a-4bfa-bbd0-38e6f801fbe0	KIRC	1.86352999606608
66ed7170-a353-4095-9245-d45652c55457	KIRC	4.44991893859186
66f082e4-7673-44d0-8658-c60bf0fc15d7	KIRP	2.27774586474017
66f79983-11db-441d-81df-300abe86815e	GBM	1.96081468901108
66f81eef-3a0d-407a-9826-8fd4c998bd61	UCEC	2.04694045257789
66fbe896-770e-4528-8e21-bfa50b25702a	STAD	1.96912464634601
66fd5ba0-1fa7-45fa-b46a-87f89433fdc5	THCA	1.98831821919578
66feb007-ebab-4dcf-a6dc-c7ec7ac7cc63	LUAD	2.05798810036997
6702fae7-b300-47a0-a550-518f71aa9a39	HNSC	3.72595886551736
67091f0b-d37a-45b7-9b30-9254fdf898a5	BRCA	4.28951020209315
671267f1-3fef-4709-8df2-97b8cb9cf052	BRCA	2.07632181072479
671631b5-9643-4d63-9ed0-807dde19de97	LGG	2.03975908807202
671e442a-8e96-4b96-9b2a-5e8c8fae01a1	LGG	1.87231115873473
671e7861-4eaf-407c-97a8-d6b8e468bd56	LIHC	2.08182103223048
67251215-e0ae-45d8-a046-2337af7ea6b7	TGCT	3.32503045271506
67291cc4-5864-4c51-a7e7-e96ab1910565	UCEC	2.01098101647409
672dc5fe-3e37-4907-88d3-b3b7257378a3	STAD	2.07966657750478
67328c5c-3165-45cc-b5ca-09eabe931a2c	BRCA	1.864175010375
6738bbf5-45cc-4eb0-bf85-c94c58c96fc0	PRAD	3.87756401520485
6738f5b4-5e4a-4d2c-b78e-13c4d8d5e1cf	ESCA	2.0568445834053
673c4118-40ed-49bc-9708-455d12607b24	ESCA	1.83850680839801
673d65c1-c227-4c93-bc47-81bc18597422	SARC	3.4783363066884
674cc1fd-0abf-4b98-97a0-ef3870382296	OV	2.90383300396808
67565ee2-bc97-47c1-b12d-05bbd506b9f9	HNSC	3.34566473577735
675bd0b9-1ff9-4d38-87d9-210b87ce0c2c	GBM	1.97030619705714
675c5277-eb01-4eec-a808-9f12458a5073	KIRP	2.13749857590254
6765f269-cad0-43c2-90f8-e7e70110718c	LUSC	3.31988967155511
6771edd5-a412-4d85-bc5e-7ba862721a43	LUAD	3.14551594203269
677ac9ea-f03b-4e88-a733-5fa65fd5d0e2	LUAD	4.07136003582921
677c7404-66b5-41ce-bed9-b87bffb8431c	STAD	2.08089168316768
67857eb9-f541-453b-b719-a44037fb8b06	LGG	2.02407006728018
6789b31f-37e7-4b61-9467-4599fbf6abdf	CESC	3.93756329584496
67934524-ef35-4ca5-a3ae-1a4039becafb	KIRC	2.07036479926978
67942518-8522-4ba3-8458-cddcc98421c3	BRCA	2.67843451236758
67973a2a-14a7-40db-a5c7-dc25563e3bea	KIRC	1.95480733547975
679968ec-7118-49b4-b2ac-3dbcfe962a20	HNSC	1.94448408508356
679ca326-4d44-409d-b14f-6f759fd15c4b	LGG	1.97683166257326
679e6664-848b-49fa-8a68-bb2439b5f57c	PCPG	1.95676715256353
67a19a7c-fc17-4edc-be28-6cfd0341ddbe	STAD	3.08551443506859
67ad127d-236b-4fbb-86d4-13b39c378aff	THCA	1.9877412328304
67ad2045-9e68-4721-8935-58a38379b3da	STAD	3.90575491814782
67bf0d1f-5e2f-4340-bf1e-2ebdd583913a	CESC	3.70207320203886
67c29243-0296-4d33-8510-19e42dd02b43	PRAD	2.00028546837677
67c3246d-52b2-48d2-b490-89b6506328ab	PRAD	4.14846022610018
67db47cd-e3f4-48f3-bf1e-e0c9e5b862b0	BRCA	3.89657687698708
67eb3b89-3122-4d46-8987-ef91c6ba1e0f	ACC	2.5806666860951
67f2eebb-bb1e-4382-9477-b138fa92042a	LUAD	1.81410881205726
67f4cbd4-e837-48e6-b88b-0450441b7727	SKCM	3.07307305138076
68037833-f5fe-45c2-b1f3-9b6f8075f79a	READ	2.07514458118876
6803e7ad-1c44-43ac-999a-05ec8bc5138e	BRCA	2.01701785350829
68059f9b-85af-45c2-a5ad-d7456f57eb20	LGG	2.06612850882231
6807d99a-fd5e-49ff-9ced-70ce8d670d14	GBM	2.2625041278308
6808683c-2e08-400e-8645-9d35d3f4443d	LGG	1.98614623890915
680999ea-98b9-45da-9a5e-376822964d06	PRAD	1.92253436266167
680d2dbf-4fc2-444c-a72a-9b12ae15d036	LGG	1.96695188695007
680e0a8b-7b01-4327-8daa-0cd32c425e4c	SARC	3.71707442760061
681399c0-07d4-4283-87df-45b902c31e8b	LUAD	2.0161669340697
6815d02e-c256-4b2b-bcd2-33dbc873ab65	THCA	2.00680320325455
6815da9f-3781-4112-9be1-c69b4917e455	KIRC	2.29840205918619
682c20a4-f1d6-4fb9-aa2d-5835d3247228	LUSC	3.91129383348925
682eb8b3-c6dc-4e7c-b83a-eccd848e7eb1	KIRP	2.1692283401094
684386f0-695f-4dae-b8a0-490bbdab5293	CESC	4.30581623751423
6848256c-4433-4575-abe5-cd59f45de5ad	BLCA	2.74341004084973
684957e4-fce0-45d4-b97f-2baf3809fc97	KIRC	3.09653030137891
684a637d-c0a0-471a-86d0-1e19aff9f17e	BRCA	3.84466389500197
68564280-daf0-4bbb-9aa0-79493b39231b	BRCA	3.20367820455422
685a1a63-84f4-43a4-9bb0-9d702730f4a5	BLCA	1.99213769789863
6864d58f-079c-486e-98e4-52d99b261660	LGG	2.01114889791196
6866eaea-ed01-4a17-a5a8-7a426a50927c	KICH	1.63318381068752
686af4cf-f178-4f0d-aba5-ea9cc2e18f11	GBM	3.87006009869926
686e8989-223c-4fb4-9e48-8d5dc94b9e60	SARC	3.51033033298699
68708798-0dcb-402b-bf89-bea09cf548f3	CESC	2.26813031511893
687128ba-7f13-40e5-bdb5-edd9c985fa12	BLCA	1.99660612574283
68761f5e-6027-49e9-8352-7b8c2554550a	HNSC	2.13045180369043
687726f1-1a50-4b67-a241-3c3fb9ebd7d9	ESCA	3.61435997562148
687c3d21-ee8d-4353-9267-dd9fa1f43ef9	LUAD	2.75559795496063
688212ae-df7d-4d04-926d-76dcb7739e8a	THCA	2.00018446247599
68835fbd-87e7-4430-a848-2a62aabdcf69	PCPG	1.95563479156448
688f55a3-5e05-4b2c-99d7-f15416c04669	PCPG	1.88550126151184
6898bfff-b349-4be0-be96-3eec1bf4884a	STAD	2.1205411020231
68999b3c-ce1e-448b-95bb-60983d54adee	GBM	4.16962092486521
68b3b74b-42f3-48ae-b453-68bc4ad1a71e	STAD	1.86200932230115
68b7f950-ef65-40a8-8ead-3c28e800c770	OV	3.01085749725344
68c618ba-8d9b-4db9-b2b8-85be5daeda97	SARC	3.52994523898983
68c9c104-2e4e-42ae-a97e-0d12e4cb090f	PAAD	1.99921786731813
68cd5a34-18a3-45f4-a677-b2e53e59d754	BLCA	1.92694326834292
68cecafe-4e0b-47f7-98d1-0a9ca0732d4e	STAD	3.46058475053304
68cef882-5ac4-4c7b-9d99-3bc3bc15d0fe	BLCA	3.32303181293562
68cff7e0-90d6-4918-9aab-90d8e5d0b686	LUAD	3.21685262124264
68d3189d-986e-49e2-ba83-12c46f8f90b5	STAD	2.99181503472495
68e2dabb-0592-4720-9284-3c3b5c7af4f7	PAAD	2.00006908512109
68e8a0c6-769a-4209-8208-bab351dd9297	PRAD	3.44732765040358
68eb81f7-c488-4b27-b21d-e1ab2c734e48	READ	3.75504521711258
68edf52a-3209-4dca-ad30-9a35c45640af	THCA	2.00095519252793
68eebb51-70fe-4446-a95d-46ccbbfd5a84	HNSC	2.24151425053183
68f1e0bd-16e9-4b68-8d05-cf56e7903153	PAAD	1.99956902091899
68f9a011-2bfd-45ca-a9af-2586b5f4f402	HNSC	3.38496817985837
68fcdc9e-cc8a-470e-82ab-22c34748e364	KIRP	2.18249650699516
690c2727-561d-4694-b452-719680989322	THCA	1.98898871708891
690c778d-bca2-48c6-b084-3445f58cf216	BRCA	2.01818991521147
6916f7ca-ea97-4041-8733-e274451c8e8e	SKCM	3.37128209837302
692677e9-f684-49ae-ac9b-f7d2a36ef92a	HNSC	5.2164799258572
69273715-27ed-4cee-8fe4-0bb2bfcad836	COAD	1.99585455254774
692d2e57-52da-40c2-99d3-9b34efd53555	KIRC	2.03073537876491
69365f99-c023-4764-9ada-3d0676a81e43	BLCA	1.81506956809827
693fcae0-876e-4d7e-b2b0-ebef3dd80a01	LAML	2.00048651800122
69450e73-1f18-43d5-88f8-2705ab3ce7d6	KIRP	2.19231719030364
694b3235-5dff-43f0-b3b7-6a39fe75e324	READ	3.69618293288534
694c6006-8326-45a2-bc7a-51e327a62a95	PRAD	1.95186156756229
6954e54a-b2d2-45bd-b242-27fcfa60d4eb	COAD	2.43775049122513
69558a9a-259e-43c8-b89a-72c5496cc081	LUSC	3.17490956366131
69614804-5f34-4b8e-ac15-a4466ceb880b	OV	1.78416384803868
69622c45-033d-415f-8114-034c700eec5d	LUSC	1.80434773071159
6966dd35-3294-4db0-a3ca-4c7c60d8fa9c	UCEC	2.00169310910118
696d23b9-6a6c-464a-bf8e-fd2e897fe737	COAD	2.02360186866236
697561f5-96a3-44bc-a862-85785369f245	KIRC	1.87107244366763
69809bef-e1a4-45a0-9fa2-1e026ea2a15c	LIHC	3.51905413676959
6993c78e-a08a-4d22-ad84-91bbde01db72	SARC	2.00152953947341
69946eb1-b748-4f9f-966d-d63cd7bb8c40	THCA	2.00100090241024
6995aeb1-eb08-4734-83b8-e2f134194b82	LGG	3.65488419995448
6996d685-6673-4485-8754-93af033356a9	PRAD	2.01112170931684
6998e64a-2339-471b-b3dc-c726c86afc32	GBM	2.17020643710767
69a7fc68-d6f9-4804-87d1-693346e176e8	OV	3.69301381675559
69a939ff-cdea-41e2-8bbd-da3afeac40c1	BLCA	1.92150061002065
69afcf1b-ef40-4348-8026-42817d50d5ab	HNSC	3.0646775866559
69bc84d9-acf9-444f-93cf-0d401a3836aa	CHOL	2.00055200656051
69c87cc7-d57d-4abd-b28f-2f5e5ff57cfb	COAD	1.99463848088513
69c8cdd9-81d2-44fe-8007-05567e54aeea	PCPG	5.42304566036197
69cb1b1c-8390-4f56-8813-4e3bb17da2b0	LIHC	3.46964210783764
69d65371-5fd2-4988-ad11-c571d5bcc644	DLBC	2.0164101908991
69e9946e-4f28-41ba-bf4c-226bf5cbf030	LUAD	4.00162514396925
69eec0f0-fd09-45fe-b552-f41b92242a8e	CESC	2.14184090281425
69efa172-1cfc-4a7c-aa83-f427547619f4	PAAD	1.96550091535757
6a081662-c113-4117-93a4-76c2ee0de2da	SKCM	1.91395137407645
6a0ab410-a4f7-424b-bc3d-203a3ed00233	LUSC	1.85908524382373
6a0edb0b-76ed-4652-b265-1c7593a82a6b	CESC	4.34252435890336
